 -8.0808000e-002  9.5647900e-001
 -8.0357667e-002  9.6362600e-001
 -7.9907667e-002  9.6987300e-001
 -7.9457333e-002  9.7525000e-001
 -7.9007333e-002  9.7975200e-001
 -7.8557000e-002  9.8341300e-001
 -7.8107000e-002  9.8622900e-001
 -7.7656667e-002  9.8821600e-001
 -7.7206333e-002  9.8938400e-001
 -7.6756333e-002  9.8973000e-001
 -7.6306000e-002  9.8925700e-001
 -7.5856000e-002  9.8796700e-001
 -7.5405667e-002  9.8585300e-001
 -7.4955667e-002  9.8290500e-001
 -7.4505333e-002  9.7912200e-001
 -7.4055333e-002  9.7448000e-001
 -7.3605000e-002  9.6898000e-001
 -7.3154667e-002  9.6259700e-001
 -7.2704667e-002  9.5529800e-001
 -7.2254333e-002  9.4708700e-001
 -7.1804333e-002  9.3790700e-001
 -7.1354000e-002  9.2776400e-001
 -7.0904000e-002  9.1661100e-001
 -7.0453667e-002  9.0439300e-001
 -7.0003667e-002  8.9111700e-001
 -6.9553333e-002  8.7669900e-001
 -6.9103333e-002  8.6114700e-001
 -6.8653000e-002  8.4436900e-001
 -6.8202667e-002  8.2637600e-001
 -6.7752667e-002  8.0709600e-001
 -6.7302333e-002  7.8645600e-001
 -6.6852333e-002  7.6447100e-001
 -6.6402000e-002  7.4103900e-001
 -6.5952000e-002  7.1618200e-001
 -6.5501667e-002  6.8983200e-001
 -6.5051667e-002  6.6193100e-001
 -6.4601333e-002  6.3250800e-001
 -6.4151000e-002  6.0149700e-001
 -6.3701000e-002  5.6893600e-001
 -6.3250667e-002  5.3480500e-001
 -6.2800667e-002  4.9910900e-001
 -6.2350333e-002  4.6190300e-001
 -6.1900333e-002  4.2322300e-001
 -6.1450000e-002  3.8313400e-001
 -6.1000000e-002  3.4171400e-001
 -6.0549667e-002  2.9908300e-001
 -6.0099667e-002  2.5532700e-001
 -5.9649333e-002  2.1062400e-001
 -5.9199000e-002  1.6507200e-001
 -5.8749000e-002  1.1886300e-001
 -5.8298667e-002  7.2216000e-002
 -5.7848667e-002  2.5240000e-002
 -5.7398333e-002 -2.1794000e-002
 -5.6948333e-002 -6.8774000e-002
 -5.6498000e-002 -1.1546700e-001
 -5.6048000e-002 -1.6164600e-001
 -5.5597667e-002 -2.0721000e-001
 -5.5147333e-002 -2.5192800e-001
 -5.4697333e-002 -2.9570200e-001
 -5.4247000e-002 -3.3835300e-001
 -5.3797000e-002 -3.7979400e-001
 -5.3346667e-002 -4.1990700e-001
 -5.2896667e-002 -4.5861200e-001
 -5.2446333e-002 -4.9584300e-001
 -5.1996333e-002 -5.3156500e-001
 -5.1546000e-002 -5.6572400e-001
 -5.1095667e-002 -5.9831200e-001
 -5.0645667e-002 -6.2935000e-001
 -5.0195333e-002 -6.5880000e-001
 -4.9745333e-002 -6.8672900e-001
 -4.9295000e-002 -7.1310700e-001
 -4.8845000e-002 -7.3799100e-001
 -4.8394667e-002 -7.6144900e-001
 -4.7944667e-002 -7.8346000e-001
 -4.7494333e-002 -8.0412700e-001
 -4.7044000e-002 -8.2343300e-001
 -4.6594000e-002 -8.4145200e-001
 -4.6143667e-002 -8.5825600e-001
 -4.5693667e-002 -8.7383400e-001
 -4.5243333e-002 -8.8827800e-001
 -4.4793333e-002 -9.0158100e-001
 -4.4343000e-002 -9.1380400e-001
 -4.3893000e-002 -9.2500500e-001
 -4.3442667e-002 -9.3517500e-001
 -4.2992667e-002 -9.4438300e-001
 -4.2542333e-002 -9.5262300e-001
 -4.2092000e-002 -9.5995100e-001
 -4.1642000e-002 -9.6636400e-001
 -4.1191667e-002 -9.7189500e-001
 -4.0741667e-002 -9.7657000e-001
 -4.0291333e-002 -9.8038700e-001
 -3.9841333e-002 -9.8337000e-001
 -3.9391000e-002 -9.8552000e-001
 -3.8941000e-002 -9.8684900e-001
 -3.8490667e-002 -9.8736200e-001
 -3.8040667e-002 -9.8705700e-001
 -3.7590333e-002 -9.8593400e-001
 -3.7140000e-002 -9.8399300e-001
 -3.6690000e-002 -9.8122500e-001
 -3.6239667e-002 -9.7761700e-001
 -3.5789667e-002 -9.7316800e-001
 -3.5339333e-002 -9.6784800e-001
 -3.4889333e-002 -9.6166100e-001
 -3.4439000e-002 -9.5457800e-001
 -3.3989000e-002 -9.4656100e-001
 -3.3538667e-002 -9.3761500e-001
 -3.3088333e-002 -9.2767900e-001
 -3.2638333e-002 -9.1676100e-001
 -3.2188000e-002 -9.0480700e-001
 -3.1738000e-002 -8.9176300e-001
 -3.1287667e-002 -8.7763200e-001
 -3.0837667e-002 -8.6233000e-001
 -3.0387333e-002 -8.4586600e-001
 -2.9937333e-002 -8.2817100e-001
 -2.9487000e-002 -8.0917300e-001
 -2.9037000e-002 -7.8888400e-001
 -2.8586667e-002 -7.6720300e-001
 -2.8136333e-002 -7.4414700e-001
 -2.7686333e-002 -7.1961700e-001
 -2.7236000e-002 -6.9363400e-001
 -2.6786000e-002 -6.6613600e-001
 -2.6335667e-002 -6.3707100e-001
 -2.5885667e-002 -6.0647300e-001
